"","Measurement","Well","Group","Time","OCR","ECAR","PPR","Date"
"398",5,"B02","SC01BasalGlyco",27,62.70255939,41.02901941,66.41777661,"20151203"
"399",5,"B03","SC01BasalGlyco",27,74.35170494,41.00030589,66.37129518,"20151203"
"400",5,"B04","SC07BasalGlyco",27,88.77746993,36.12211171,58.47447444,"20151203"
"401",5,"B05","SC07BasalGlyco",27,101.1811803,38.70861243,62.6615018,"20151203"
"402",5,"B06","SC07BasalGlyco",27,93.31067242,39.90248146,64.59413698,"20151203"
"4031",5,"B07","SC01BasalMito",27,34.08627013,58.21644153,94.24077555,"20151203"
"4041",5,"B08","SC01BasalMito",27,113.0287774,57.23816041,92.65713407,"20151203"
"4051",5,"B09","SC01BasalMito",27,33.47602105,48.08235421,77.83571499,"20151203"
"4061",5,"B10","SC07BasalMito",27,39.023304,55.22332655,89.39552102,"20151203"
"4071",5,"B11","SC07BasalMito",27,36.46574441,51.32793479,83.08966083,"20151203"
"4081",5,"B12","SC07BasalMito",27,32.04572305,44.96952139,72.79666122,"20151203"
"409",5,"C01","SC10BasalGlyco",27,32.15716037,22.44996874,36.3420094,"20151203"
"410",5,"C02","SC10BasalGlyco",27,37.07027476,25.18810307,40.77450125,"20151203"
"411",5,"C03","SC10BasalGlyco",27,39.10089604,18.2141613,29.48508431,"20151203"
"4121",5,"C04","SC01IdlingGlyco",27,87.07287721,38.42561357,62.20338325,"20151203"
"4131",5,"C05","SC01IdlingGlyco",27,84.37609085,45.97011282,74.41641864,"20151203"
"4141",5,"C06","SC01IdlingGlyco",27,80.33760669,39.8739725,64.54798668,"20151203"
"4151",5,"C07","SC10BasalMito",27,19.54127152,24.61735777,39.85057875,"20151203"
"4161",5,"C08","SC10BasalMito",27,14.89395935,12.16745696,19.69667933,"20151203"
"4171",5,"C09","SC10BasalMito",27,20.43653808,23.51051515,38.05882192,"20151203"
"4181",5,"C10","SC01IdlingMito",27,38.27771353,55.74890458,90.24632674,"20151203"
"4191",5,"C11","SC01IdlingMito",27,30.30954858,42.33028491,68.52426521,"20151203"
"4201",5,"C12","SC01IdlingMito",27,26.82035624,35.93910366,58.178221,"20151203"
"421",5,"D01","SC10BasalGlyco",27,32.60917789,22.64246106,36.65361597,"20151203"
"422",5,"D02","SC10BasalGlyco",27,21.04125317,13.92759659,22.54599335,"20151203"
"423",5,"D03","SC10BasalGlyco",27,41.34007433,22.82004889,36.94109514,"20151203"
"4241",5,"D04","SC01IdlingGlyco",27,79.79937831,43.65274797,70.66506842,"20151203"
"4251",5,"D05","SC01IdlingGlyco",27,87.10789222,52.97834528,85.76134534,"20151203"
"4261",5,"D06","SC01IdlingGlyco",27,83.93521794,42.29375255,68.46512662,"20151203"
"427",5,"D07","SC10BasalMito",27,18.16382684,35.2437691,57.05261342,"20151203"
"428",5,"D08","SC10BasalMito",27,22.25843303,23.68510369,38.34144585,"20151203"
"429",5,"D09","SC10BasalMito",27,27.45283994,28.9175827,46.81178287,"20151203"
"430",5,"D10","SC01IdlingMito",27,40.18233721,51.59374373,83.51995235,"20151203"
"431",5,"D11","SC01IdlingMito",27,34.17427922,49.4589383,80.06412932,"20151203"
"432",5,"D12","SC01IdlingMito",27,27.27222966,34.80223198,56.33785313,"20151203"
"4331",5,"E01","SC07IdlingGlyco",27,19.70386308,16.18117244,26.19408194,"20151203"
"4341",5,"E02","SC07IdlingGlyco",27,24.20683059,18.18974231,29.44555486,"20151203"
"4351",5,"E03","SC07IdlingGlyco",27,31.01871151,18.79766587,30.4296615,"20151203"
"4361",5,"E04","SC10IdlingGlyco",27,62.06242952,32.95433523,53.34647787,"20151203"
"4371",5,"E05","SC10IdlingGlyco",27,61.20526969,30.09993859,48.72578058,"20151203"
"4381",5,"E06","SC10IdlingGlyco",27,53.92084309,28.28792951,45.7925003,"20151203"
"4391",5,"E07","SC07IdlingMito",27,23.20975092,33.23529763,53.8012998,"20151203"
"4401",5,"E08","SC07IdlingMito",27,20.54363302,26.31545634,42.59946073,"20151203"
"4411",5,"E09","SC07IdlingMito",27,16.04469747,21.67788192,35.09215524,"20151203"
"4421",5,"E10","SC10IdlingMito",27,31.02486567,46.55575824,75.36446144,"20151203"
"4431",5,"E11","SC10IdlingMito",27,20.20569466,48.60211261,78.6770999,"20151203"
"4441",5,"E12","SC10IdlingMito",27,22.32134294,26.33079529,42.62429142,"20151203"
"4451",5,"F01","SC07IdlingGlyco",27,11.40799154,9.598573779,15.53817123,"20151203"
"4461",5,"F02","SC07IdlingGlyco",27,19.60238515,14.26116703,23.08597719,"20151203"
"4471",5,"F03","SC07IdlingGlyco",27,24.6664679,12.38840119,20.05434385,"20151203"
"4481",5,"F04","SC10IdlingGlyco",27,45.63011709,25.90558057,41.93595382,"20151203"
"4491",5,"F05","SC10IdlingGlyco",27,40.61128442,21.16030786,34.25430636,"20151203"
"4501",5,"F06","SC10IdlingGlyco",27,45.63775895,22.41998025,36.29346404,"20151203"
"4511",5,"F07","SC07IdlingMito",27,11.20905556,21.43737904,34.70282919,"20151203"
"4521",5,"F08","SC07IdlingMito",27,14.87474126,18.55008574,30.0288788,"20151203"
"4531",5,"F09","SC07IdlingMito",27,12.2487028,17.76688645,28.76103578,"20151203"
"4541",5,"F10","SC10IdlingMito",27,26.18776137,42.35657165,68.56681819,"20151203"
"4551",5,"F11","SC10IdlingMito",27,18.05400901,33.49467677,54.22118275,"20151203"
"4561",5,"F12","SC10IdlingMito",27,19.13811245,27.52890437,44.5637904,"20151203"
"482",6,"A02","SC01BasalGlyco",34,64.05207714,40.28781883,65.21792113,"20151203"
"483",6,"A03","SC01BasalGlyco",34,62.15872957,41.0082778,66.3842001,"20151203"
"484",6,"A04","SC07BasalGlyco",34,67.89045381,29.38670091,47.57119143,"20151203"
"485",6,"A05","SC07BasalGlyco",34,55.71899291,30.43033064,49.26061924,"20151203"
"486",6,"A06","SC07BasalGlyco",34,77.56808723,38.54509506,62.39679988,"20151203"
"4871",6,"A07","SC01BasalMito",34,33.8613015,48.85324831,79.08363837,"20151203"
"4881",6,"A08","SC01BasalMito",34,25.05396524,32.3703561,52.40113245,"20151203"
"4891",6,"A09","SC01BasalMito",34,23.91935805,33.3772576,54.0311046,"20151203"
"4901",6,"A10","SC07BasalMito",34,23.60522849,50.67000641,82.02460638,"20151203"
"4911",6,"A11","SC07BasalMito",34,27.8285506,42.49567298,68.79199542,"20151203"
"493",6,"B01","SC01BasalGlyco",34,112.2251856,48.07577147,77.82505885,"20151203"
"494",6,"B02","SC01BasalGlyco",34,62.4479705,41.97085942,67.94242723,"20151203"
"495",6,"B03","SC01BasalGlyco",34,73.79547002,41.37076681,66.97099731,"20151203"
"496",6,"B04","SC07BasalGlyco",34,88.6924479,37.87838581,61.31753095,"20151203"
"497",6,"B05","SC07BasalGlyco",34,100.8722119,40.58718715,65.70253857,"20151203"
"498",6,"B06","SC07BasalGlyco",34,92.0976529,40.73239481,65.93760072,"20151203"
"4991",6,"B07","SC01BasalMito",34,35.39066502,50.67987664,82.04058431,"20151203"
"5001",6,"B08","SC01BasalMito",34,127.3545941,55.77716458,90.29207403,"20151203"
"5011",6,"B09","SC01BasalMito",34,34.85896971,42.03849748,68.05191973,"20151203"
"5021",6,"B10","SC07BasalMito",34,41.9399345,51.96036947,84.1134461,"20151203"
"5031",6,"B11","SC07BasalMito",34,38.54456983,48.43669698,78.40932508,"20151203"
"5041",6,"B12","SC07BasalMito",34,32.47609201,41.93157136,67.87882772,"20151203"
"505",6,"C01","SC10BasalGlyco",34,32.73564428,23.51198409,38.06119984,"20151203"
"506",6,"C02","SC10BasalGlyco",34,36.94429353,25.76817171,41.71351636,"20151203"
"507",6,"C03","SC10BasalGlyco",34,39.86269542,19.25590652,31.17146148,"20151203"
"5081",6,"C04","SC01IdlingGlyco",34,86.72142203,38.59951393,62.48489316,"20151203"
"5091",6,"C05","SC01IdlingGlyco",34,83.26468215,47.12650477,76.28838592,"20151203"
"5101",6,"C06","SC01IdlingGlyco",34,78.65934655,42.12528301,68.19240814,"20151203"
"5111",6,"C07","SC10BasalMito",34,20.91977444,22.66780772,36.69464713,"20151203"
"5121",6,"C08","SC10BasalMito",34,14.04206294,10.64461276,17.23149914,"20151203"
"5131",6,"C09","SC10BasalMito",34,20.28457148,21.59440845,34.9570284,"20151203"
"5141",6,"C10","SC01IdlingMito",34,39.21481431,53.23822134,86.1820327,"20151203"
"5151",6,"C11","SC01IdlingMito",34,30.84198322,37.71378563,61.05107618,"20151203"
"5161",6,"C12","SC01IdlingMito",34,26.94785816,31.55237155,51.07697907,"20151203"
"517",6,"D01","SC10BasalGlyco",34,32.73506877,22.89851932,37.06812307,"20151203"
"518",6,"D02","SC10BasalGlyco",34,19.47194816,15.10369631,24.44986359,"20151203"
"519",6,"D03","SC10BasalGlyco",34,42.81470189,23.33747995,37.77871255,"20151203"
"5201",6,"D04","SC01IdlingGlyco",34,79.04005552,44.65372734,72.28545382,"20151203"
"5211",6,"D05","SC01IdlingGlyco",34,86.86199698,52.57895794,85.11481711,"20151203"
"5221",6,"D06","SC01IdlingGlyco",34,82.90859044,44.99460265,72.83726278,"20151203"
"523",6,"D07","SC10BasalMito",34,18.77685081,33.43867809,54.1305321,"20151203"
"524",6,"D08","SC10BasalMito",34,22.77482237,22.06296432,35.71552664,"20151203"
"525",6,"D09","SC10BasalMito",34,28.12111045,25.86055492,41.8630663,"20151203"
"526",6,"D10","SC01IdlingMito",34,40.38593955,48.07659329,77.82638923,"20151203"
"527",6,"D11","SC01IdlingMito",34,35.03085156,45.66240519,73.91830152,"20151203"
"528",6,"D12","SC01IdlingMito",34,26.19577723,30.10448484,48.73314005,"20151203"
"5291",6,"E01","SC07IdlingGlyco",34,24.19673485,17.54893746,28.40821995,"20151203"
"5301",6,"E02","SC07IdlingGlyco",34,23.98211695,18.53595419,30.00600265,"20151203"
"5311",6,"E03","SC07IdlingGlyco",34,30.30511437,20.38181164,32.99407669,"20151203"
"5321",6,"E04","SC10IdlingGlyco",34,63.40224798,34.5782999,55.97535188,"20151203"
"5331",6,"E05","SC10IdlingGlyco",34,61.08058692,30.67935548,49.66374065,"20151203"
"5341",6,"E06","SC10IdlingGlyco",34,53.22057826,29.95333462,48.48845808,"20151203"
"5351",6,"E07","SC07IdlingMito",34,24.12675049,29.16337306,47.20966831,"20151203"
"5361",6,"E08","SC07IdlingMito",34,21.40698036,22.85601127,36.99931104,"20151203"
"5371",6,"E09","SC07IdlingMito",34,15.82465544,19.29044434,31.22737131,"20151203"
"5381",6,"E10","SC10IdlingMito",34,31.25738603,43.21726582,69.96010991,"20151203"
"5391",6,"E11","SC10IdlingMito",34,22.17908534,45.3169216,73.35903269,"20151203"
"5401",6,"E12","SC10IdlingMito",34,22.46670485,20.1365088,32.59698045,"20151203"
"5411",6,"F01","SC07IdlingGlyco",34,11.14125447,11.02391895,17.84551999,"20151203"
"5421",6,"F02","SC07IdlingGlyco",34,19.20935112,16.51796104,26.73927533,"20151203"
"5431",6,"F03","SC07IdlingGlyco",34,23.42141793,13.80773846,22.35196702,"20151203"
"5441",6,"F04","SC10IdlingGlyco",34,44.66882982,26.50919764,42.91308915,"20151203"
"5451",6,"F05","SC10IdlingGlyco",34,39.85099092,23.00959643,37.2479347,"20151203"
"5461",6,"F06","SC10IdlingGlyco",34,44.54041873,24.39521771,39.49097843,"20151203"
"5471",6,"F07","SC07IdlingMito",34,11.0114715,19.10882686,30.93336891,"20151203"
"5481",6,"F08","SC07IdlingMito",34,15.66873118,15.68173547,25.38559338,"20151203"
"5491",6,"F09","SC07IdlingMito",34,12.2770405,15.92068213,25.77240024,"20151203"
"5501",6,"F10","SC10IdlingMito",34,27.30644247,40.10953168,64.92930989,"20151203"
"5511",6,"F11","SC10IdlingMito",34,17.9751308,29.35894327,47.52625737,"20151203"
"5521",6,"F12","SC10IdlingMito",34,20.73870915,23.93792203,38.75070819,"20151203"
"578",7,"A02","SC01BasalGlyco",40,31.72198878,58.32648944,94.41892111,"20151203"
"579",7,"A03","SC01BasalGlyco",40,28.18480921,55.89933953,90.48985083,"20151203"
"580",7,"A04","SC07BasalGlyco",40,27.46203133,52.46832296,84.93572121,"20151203"
"581",7,"A05","SC07BasalGlyco",40,19.32198278,55.75130801,90.2502174,"20151203"
"582",7,"A06","SC07BasalGlyco",40,35.82899146,68.57578751,111.0104848,"20151203"
"5831",7,"A07","SC01BasalMito",40,100.8165773,31.60881922,51.16835655,"20151203"
"5841",7,"A08","SC01BasalMito",40,76.40643559,21.54563623,34.87807592,"20151203"
"5851",7,"A09","SC01BasalMito",40,90.51735501,24.27090879,39.28974716,"20151203"
"5861",7,"A10","SC07BasalMito",40,129.0598535,46.36413944,75.05426892,"20151203"
"5871",7,"A11","SC07BasalMito",40,131.4628515,39.18983865,63.4405108,"20151203"
"589",7,"B01","SC01BasalGlyco",40,72.32766293,73.29860065,118.6557747,"20151203"
"590",7,"B02","SC01BasalGlyco",40,27.02525808,60.64965426,98.17966031,"20151203"
"591",7,"B03","SC01BasalGlyco",40,36.08168814,64.87388176,105.0178398,"20151203"
"592",7,"B04","SC07BasalGlyco",40,36.4471246,75.20172726,121.7365561,"20151203"
"593",7,"B05","SC07BasalGlyco",40,44.62400151,76.62389452,124.0387604,"20151203"
"594",7,"B06","SC07BasalGlyco",40,43.10269636,78.34077303,126.8180434,"20151203"
"5951",7,"B07","SC01BasalMito",40,116.9471384,30.35929214,49.14562211,"20151203"
"5961",7,"B08","SC01BasalMito",40,203.4033063,47.80577292,77.3879852,"20151203"
"5971",7,"B09","SC01BasalMito",40,107.5932395,31.35698898,50.76069376,"20151203"
"5981",7,"B10","SC07BasalMito",40,217.8464863,45.91988381,74.3351079,"20151203"
"5991",7,"B11","SC07BasalMito",40,158.7654878,42.27036528,68.42726732,"20151203"
"6001",7,"B12","SC07BasalMito",40,129.8586029,36.43122009,58.97485908,"20151203"
"601",7,"C01","SC10BasalGlyco",40,17.20705433,30.47399654,49.33130561,"20151203"
"602",7,"C02","SC10BasalGlyco",40,17.42266495,31.87418483,51.59793041,"20151203"
"603",7,"C03","SC10BasalGlyco",40,24.33955773,29.1550323,47.19616629,"20151203"
"6041",7,"C04","SC01IdlingGlyco",40,47.37183134,48.53841801,78.57399108,"20151203"
"6051",7,"C05","SC01IdlingGlyco",40,43.38774495,61.66542802,99.82399488,"20151203"
"6061",7,"C06","SC01IdlingGlyco",40,40.6086742,52.44241993,84.89378939,"20151203"
"6071",7,"C07","SC10BasalMito",40,52.60528643,15.07824549,24.40866381,"20151203"
"6081",7,"C08","SC10BasalMito",40,29.93469662,5.024507623,8.13367294,"20151203"
"6091",7,"C09","SC10BasalMito",40,40.90284747,12.23945846,19.81323535,"20151203"
"6101",7,"C10","SC01IdlingMito",40,148.5566948,43.78269725,70.8754303,"20151203"
"6111",7,"C11","SC01IdlingMito",40,134.4633408,27.97350365,45.28350771,"20151203"
"6121",7,"C12","SC01IdlingMito",40,113.6261697,27.40868009,44.36917134,"20151203"
"613",7,"D01","SC10BasalGlyco",40,18.84677095,28.35393952,45.89935729,"20151203"
"614",7,"D02","SC10BasalGlyco",40,11.60046285,14.86373582,24.06141555,"20151203"
"615",7,"D03","SC10BasalGlyco",40,26.97388308,34.7204903,56.20552969,"20151203"
"6161",7,"D04","SC01IdlingGlyco",40,41.13820694,59.21766484,95.86155584,"20151203"
"6171",7,"D05","SC01IdlingGlyco",40,46.2444701,74.22064867,120.1483861,"20151203"
"6181",7,"D06","SC01IdlingGlyco",40,41.15977288,62.14909537,100.6069556,"20151203"
"619",7,"D07","SC10BasalMito",40,47.61437098,23.27158558,37.67204274,"20151203"
"620",7,"D08","SC10BasalMito",40,57.68803705,17.40688159,28.17825992,"20151203"
"621",7,"D09","SC10BasalMito",40,61.64733558,14.90766427,24.13252693,"20151203"
"622",7,"D10","SC01IdlingMito",40,161.017346,41.97891812,67.95547265,"20151203"
"623",7,"D11","SC01IdlingMito",40,137.6541165,33.17093759,53.69711377,"20151203"
"624",7,"D12","SC01IdlingMito",40,91.24584156,26.63426449,43.11554735,"20151203"
"6251",7,"E01","SC07IdlingGlyco",40,7.880852499,20.66498736,33.45248154,"20151203"
"6261",7,"E02","SC07IdlingGlyco",40,12.71017068,27.19160616,44.01777205,"20151203"
"6271",7,"E03","SC07IdlingGlyco",40,14.65621877,27.24759777,44.10841127,"20151203"
"6281",7,"E04","SC10IdlingGlyco",40,30.91120614,49.71983313,80.48646587,"20151203"
"6291",7,"E05","SC10IdlingGlyco",40,36.16152585,50.29372732,81.41548578,"20151203"
"6301",7,"E06","SC10IdlingGlyco",40,24.45668054,46.036956,74.52462437,"20151203"
"6311",7,"E07","SC07IdlingMito",40,65.43427118,21.06336116,34.09736905,"20151203"
"6321",7,"E08","SC07IdlingMito",40,53.90383391,15.4292323,24.97684124,"20151203"
"6331",7,"E09","SC07IdlingMito",40,49.43994254,10.50459615,17.00484025,"20151203"
"6341",7,"E10","SC10IdlingMito",40,123.9524064,39.50746338,63.95468172,"20151203"
"6351",7,"E11","SC10IdlingMito",40,89.57985458,35.03638389,56.71689825,"20151203"
"6361",7,"E12","SC10IdlingMito",40,66.74176026,15.12833631,24.48975083,"20151203"
"6371",7,"F01","SC07IdlingGlyco",40,3.942144003,10.27020526,16.62540827,"20151203"
"6381",7,"F02","SC07IdlingGlyco",40,10.60437831,18.65574887,30.19992627,"20151203"
"6391",7,"F03","SC07IdlingGlyco",40,13.00232276,19.52748162,31.61108724,"20151203"
"6401",7,"F04","SC10IdlingGlyco",40,21.97171528,45.30126523,73.33368815,"20151203"
"6411",7,"F05","SC10IdlingGlyco",40,21.65047145,28.92956708,46.83118319,"20151203"
"6421",7,"F06","SC10IdlingGlyco",40,23.24452856,37.26501816,60.3246114,"20151203"
"6431",7,"F07","SC07IdlingMito",40,43.34710245,16.19151205,26.2108197,"20151203"
"6441",7,"F08","SC07IdlingMito",40,41.13221316,11.3138915,18.31492757,"20151203"
"6451",7,"F09","SC07IdlingMito",40,32.19971505,14.30547957,23.15771033,"20151203"
"6461",7,"F10","SC10IdlingMito",40,113.3116794,36.53469863,59.14237014,"20151203"
"6471",7,"F11","SC10IdlingMito",40,81.33701417,20.6244699,33.38689187,"20151203"
"6481",7,"F12","SC10IdlingMito",40,77.02788162,22.60859129,36.59878758,"20151203"
"674",8,"A02","SC01BasalGlyco",47,31.35606177,53.84404924,87.16274691,"20151203"
"675",8,"A03","SC01BasalGlyco",47,27.19447406,52.43303282,84.87859353,"20151203"
"676",8,"A04","SC07BasalGlyco",47,24.82343,52.76208476,85.41126281,"20151203"
"677",8,"A05","SC07BasalGlyco",47,17.67680532,54.81287508,88.73108219,"20151203"
"678",8,"A06","SC07BasalGlyco",47,34.40705213,68.30695652,110.5753012,"20151203"
"6791",8,"A07","SC01BasalMito",47,82.83046636,39.4007936,63.78200469,"20151203"
"6801",8,"A08","SC01BasalMito",47,64.81462702,27.49286665,44.50545254,"20151203"
"6811",8,"A09","SC01BasalMito",47,75.94724962,31.78298165,51.45029069,"20151203"
"6821",8,"A10","SC07BasalMito",47,128.9858044,49.87587038,80.73905897,"20151203"
"6831",8,"A11","SC07BasalMito",47,128.6298154,46.00848346,74.47853302,"20151203"
"685",8,"B01","SC01BasalGlyco",47,60.33103052,63.91818326,103.4707551,"20151203"
"686",8,"B02","SC01BasalGlyco",47,25.74788364,58.56705166,94.80834322,"20151203"
"687",8,"B03","SC01BasalGlyco",47,35.84452117,59.88118486,96.93566205,"20151203"
"688",8,"B04","SC07BasalGlyco",47,36.29911518,75.13081725,121.621767,"20151203"
"689",8,"B05","SC07BasalGlyco",47,42.29363536,75.22914913,121.7809466,"20151203"
"690",8,"B06","SC07BasalGlyco",47,40.31036887,79.31672635,128.3979166,"20151203"
"6911",8,"B07","SC01BasalMito",47,94.67943383,40.73937663,65.94890289,"20151203"
"6921",8,"B08","SC01BasalMito",47,177.7684529,52.66085993,85.24740006,"20151203"
"6931",8,"B09","SC01BasalMito",47,85.78829438,34.61241024,56.0305697,"20151203"
"6941",8,"B10","SC07BasalMito",47,216.1801922,52.1216893,84.37459064,"20151203"
"6951",8,"B11","SC07BasalMito",47,151.9621142,46.36447187,75.05480707,"20151203"
"6961",8,"B12","SC07BasalMito",47,125.2281037,45.45578063,73.58381769,"20151203"
"697",8,"C01","SC10BasalGlyco",47,16.39472979,32.55687865,52.70307516,"20151203"
"698",8,"C02","SC10BasalGlyco",47,17.90944827,34.74875433,56.25128351,"20151203"
"699",8,"C03","SC10BasalGlyco",47,23.65548551,30.84608192,49.9336374,"20151203"
"7001",8,"C04","SC01IdlingGlyco",47,37.54710845,52.93903904,85.69771639,"20151203"
"7011",8,"C05","SC01IdlingGlyco",47,36.95792367,68.56219097,110.9884747,"20151203"
"7021",8,"C06","SC01IdlingGlyco",47,38.97125575,59.50434041,96.32562626,"20151203"
"7031",8,"C07","SC10BasalMito",47,44.84073631,18.98877887,30.73903524,"20151203"
"7041",8,"C08","SC10BasalMito",47,25.753855,9.387241801,15.19606703,"20151203"
"7051",8,"C09","SC10BasalMito",47,17.34473669,15.18469901,24.58099075,"20151203"
"7061",8,"C10","SC01IdlingMito",47,113.827457,46.32036287,74.98340342,"20151203"
"7071",8,"C11","SC01IdlingMito",47,103.2900766,32.08960883,51.94665877,"20151203"
"7081",8,"C12","SC01IdlingMito",47,89.34034612,30.02855093,48.61021824,"20151203"
"709",8,"D01","SC10BasalGlyco",47,20.01806228,30.39613569,49.20526446,"20151203"
"710",8,"D02","SC10BasalGlyco",47,10.92501132,19.21033217,31.09768571,"20151203"
"711",8,"D03","SC10BasalGlyco",47,27.72380886,33.97375049,54.99670729,"20151203"
"7121",8,"D04","SC01IdlingGlyco",47,39.44882129,63.36624559,102.5772784,"20151203"
"7131",8,"D05","SC01IdlingGlyco",47,39.63735853,80.13495936,129.7224722,"20151203"
"7141",8,"D06","SC01IdlingGlyco",47,40.19133229,64.38188408,104.2213939,"20151203"
"715",8,"D07","SC10BasalMito",47,43.23169922,26.38917656,42.71879902,"20151203"
"716",8,"D08","SC10BasalMito",47,50.86916734,18.10867647,29.31432546,"20151203"
"717",8,"D09","SC10BasalMito",47,55.95715509,18.9412941,30.66216688,"20151203"
"718",8,"D10","SC01IdlingMito",47,123.0798391,41.32677694,66.8997865,"20151203"
"719",8,"D11","SC01IdlingMito",47,103.1562692,36.93835286,59.79580562,"20151203"
"720",8,"D12","SC01IdlingMito",47,72.13197298,29.27850677,47.39604676,"20151203"
"7211",8,"E01","SC07IdlingGlyco",47,8.665700825,23.05093469,37.31485307,"20151203"
"7221",8,"E02","SC07IdlingGlyco",47,12.08150008,26.61584642,43.08573218,"20151203"
"7231",8,"E03","SC07IdlingGlyco",47,15.05092144,28.2692916,45.76232924,"20151203"
"7241",8,"E04","SC10IdlingGlyco",47,29.62958892,53.11863035,85.98843881,"20151203"
"7251",8,"E05","SC10IdlingGlyco",47,31.62684332,54.81273291,88.73085204,"20151203"
"7261",8,"E06","SC10IdlingGlyco",47,23.27977913,47.68422428,77.19122226,"20151203"
"7271",8,"E07","SC07IdlingMito",47,56.42721364,23.76690397,38.47386415,"20151203"
"7281",8,"E08","SC07IdlingMito",47,45.07354523,18.81872367,30.46374988,"20151203"
"7291",8,"E09","SC07IdlingMito",47,40.9169495,14.10592262,22.83466753,"20151203"
"7301",8,"E10","SC10IdlingMito",47,114.2315096,40.4795928,65.52836482,"20151203"
"7311",8,"E11","SC10IdlingMito",47,80.81378097,38.37357562,62.11914422,"20151203"
"7321",8,"E12","SC10IdlingMito",47,57.00029439,21.77672891,35.25216876,"20151203"
"7331",8,"F01","SC07IdlingGlyco",47,4.701163668,15.27906562,24.73375143,"20151203"
"7341",8,"F02","SC07IdlingGlyco",47,11.47572607,21.83981993,35.35430051,"20151203"
"7351",8,"F03","SC07IdlingGlyco",47,12.48668117,20.40245396,33.02749246,"20151203"
"7361",8,"F04","SC10IdlingGlyco",47,21.23619142,44.27778438,71.67687736,"20151203"
"7371",8,"F05","SC10IdlingGlyco",47,15.52927083,37.07437654,60.01600074,"20151203"
"7381",8,"F06","SC10IdlingGlyco",47,22.45364471,37.73535561,61.08599365,"20151203"
"7391",8,"F07","SC07IdlingMito",47,34.95746017,18.24654658,29.5375096,"20151203"
"7401",8,"F08","SC07IdlingMito",47,34.38003679,12.67051903,20.5110362,"20151203"
"7411",8,"F09","SC07IdlingMito",47,28.39254313,13.22172005,21.40332042,"20151203"
"7421",8,"F10","SC10IdlingMito",47,104.9469127,36.94257604,59.80264209,"20151203"
"7431",8,"F11","SC10IdlingMito",47,73.49110984,26.91590141,43.5714612,"20151203"
"7441",8,"F12","SC10IdlingMito",47,71.55468976,25.17206415,40.74853745,"20151203"
"770",9,"A02","SC01BasalGlyco",54,32.21092946,47.01571277,76.10903584,"20151203"
"771",9,"A03","SC01BasalGlyco",54,28.15408999,44.76869504,72.47156353,"20151203"
"772",9,"A04","SC07BasalGlyco",54,24.33755328,49.57249963,80.2479624,"20151203"
"773",9,"A05","SC07BasalGlyco",54,17.68227984,50.98420873,82.53323709,"20151203"
"774",9,"A06","SC07BasalGlyco",54,34.23185063,65.28682121,105.6863062,"20151203"
"7751",9,"A07","SC01BasalMito",54,72.17132834,39.66520225,64.21002941,"20151203"
"7761",9,"A08","SC01BasalMito",54,56.61477188,27.94158131,45.23183183,"20151203"
"7771",9,"A09","SC01BasalMito",54,67.52338001,32.58571853,52.74976115,"20151203"
"7781",9,"A10","SC07BasalMito",54,124.6125658,49.22195547,79.68050152,"20151203"
"7791",9,"A11","SC07BasalMito",54,125.7883186,46.30635045,74.9607201,"20151203"
"781",9,"B01","SC01BasalGlyco",54,-5.637475994,49.57082651,80.24525395,"20151203"
"782",9,"B02","SC01BasalGlyco",54,26.58211148,52.45866239,84.92008267,"20151203"
"783",9,"B03","SC01BasalGlyco",54,36.49844016,53.58211965,86.73873529,"20151203"
"784",9,"B04","SC07BasalGlyco",54,34.92014147,70.36089283,113.9002133,"20151203"
"785",9,"B05","SC07BasalGlyco",54,42.95812299,71.56344497,115.8469047,"20151203"
"786",9,"B06","SC07BasalGlyco",54,40.35124807,74.96694899,121.356497,"20151203"
"7871",9,"B07","SC01BasalMito",54,83.11220923,41.55651359,67.27168421,"20151203"
"7881",9,"B08","SC01BasalMito",54,176.3838055,52.93997423,85.69923029,"20151203"
"7891",9,"B09","SC01BasalMito",54,76.0823349,34.1750494,55.32256997,"20151203"
"7901",9,"B10","SC07BasalMito",54,210.6768977,53.2605092,86.21811229,"20151203"
"7911",9,"B11","SC07BasalMito",54,146.1019887,47.79751555,77.37461816,"20151203"
"7921",9,"B12","SC07BasalMito",54,120.5925512,47.22777181,76.45231701,"20151203"
"793",9,"C01","SC10BasalGlyco",54,16.93375348,29.11317131,47.12840171,"20151203"
"794",9,"C02","SC10BasalGlyco",54,17.48189254,33.33939968,53.96982021,"20151203"
"795",9,"C03","SC10BasalGlyco",54,24.13557186,28.7560514,46.550296,"20151203"
"7961",9,"C04","SC01IdlingGlyco",54,38.27857361,47.85838608,77.47315539,"20151203"
"7971",9,"C05","SC01IdlingGlyco",54,36.56117192,64.82995071,104.9467242,"20151203"
"7981",9,"C06","SC01IdlingGlyco",54,39.17944842,55.8755852,90.45139733,"20151203"
"7991",9,"C07","SC10BasalMito",54,41.23718534,21.02988661,34.04318044,"20151203"
"8001",9,"C08","SC10BasalMito",54,22.94976398,11.40716156,18.46591313,"20151203"
"8011",9,"C09","SC10BasalMito",54,13.89574771,16.57681076,26.83454125,"20151203"
"8021",9,"C10","SC01IdlingMito",54,93.71649518,46.06806162,74.57497816,"20151203"
"8031",9,"C11","SC01IdlingMito",54,82.23315732,33.00014713,53.42063817,"20151203"
